later_idx,prev_idx_candidate_1,prev_idx_candidate_2,score_1,score_2,later_row
1143,484,485,46.38331672114509,46.746028721145194,"{'joint_number': 6590, 'WT [in]': 0.344, 'dist_to_us_weld': 39.528, 'dist_to_ds_weld': 0.709, 'distance_along_line': 24007.431, 'feature_type': 'Metal Loss', 'ID/OD': 'External', 'depth_percent': 16.0, 'Metal Loss Depth \n[in]': 0.055, 'Metal Loss Depth + Tolerance\n[%]': 31.0, 'Dimension Classification': 'PITT', 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': 20.0, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 1.4, 'Comments': 'EXT ML', 'Anomalies per Joint': 6, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'N', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'N', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 90.768, 'Seam Position\n[hh:mm]': '05:24', 'Distance To Seam Weld \n[in]': 6.702, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': 1531.0, 'Mod B31G Pburst [PSI]': 2126.4, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': 1511.0, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': 2098.6, 'Effective Area Psafe [PSI]': 1527.5, 'Effective Area Pburst [PSI]': 2121.5, 'ERF': 0.67, 'RPR': 1.142, 'Length Tolerance [in]': 0.6, 'Width Tolerance [in]': 1.2, 'run_year': 2022, 'row_index': 1809, 'distance_raw_m': 7317.464968800001, 'dist_to_us_weld_m': 12.0481344, 'clock_position_deg': 130.0, 'length_mm': 12263.0184, 'width_mm': 27.94, 'distance_corrected_m': 8831.922035278856}"
1144,484,485,45.95221654549641,46.314928545496514,"{'joint_number': 6600, 'WT [in]': 0.344, 'dist_to_us_weld': 0.705, 'dist_to_ds_weld': 39.288, 'distance_along_line': 24008.845, 'feature_type': 'Metal Loss', 'ID/OD': 'External', 'depth_percent': 21.0, 'Metal Loss Depth \n[in]': 0.072, 'Metal Loss Depth + Tolerance\n[%]': 36.0, 'Dimension Classification': 'GENE', 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': 20.0, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 4.3, 'Comments': 'EXT ML', 'Anomalies per Joint': 1, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'N', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'N', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 90.809, 'Seam Position\n[hh:mm]': 'UNKN', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': 1437.3, 'Mod B31G Pburst [PSI]': 1996.3, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': 1338.2, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': 1858.6, 'Effective Area Psafe [PSI]': 1429.7, 'Effective Area Pburst [PSI]': 1985.7, 'ERF': 0.713, 'RPR': 1.071, 'Length Tolerance [in]': 1.0, 'Width Tolerance [in]': 1.2, 'run_year': 2022, 'row_index': 1811, 'distance_raw_m': 7317.895956, 'dist_to_us_weld_m': 0.214884, 'clock_position_deg': 122.0, 'length_mm': 12191.0856, 'width_mm': 50.8, 'distance_corrected_m': 8832.353135454505}"
1186,544,546,1231.0140681772934,1231.0790921772932,"{'joint_number': 7030, 'WT [in]': 0.344, 'dist_to_us_weld': nan, 'dist_to_ds_weld': nan, 'distance_along_line': 25686.319, 'feature_type': 'Field Bend', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': nan, 'Comments': 'BEND-COLD RIGHT', 'Anomalies per Joint': 1, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': nan, 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': nan, 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 18.239, 'Seam Position\n[hh:mm]': '12:08', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 1896, 'distance_raw_m': 7829.1900312, 'dist_to_us_weld_m': nan, 'clock_position_deg': nan, 'length_mm': 12226.137600000002, 'width_mm': nan, 'distance_corrected_m': 9496.992436177294}"
1187,544,546,870.2157897496402,870.28081374964,"{'joint_number': 7040, 'WT [in]': 0.344, 'dist_to_us_weld': nan, 'dist_to_ds_weld': nan, 'distance_along_line': 25722.264, 'feature_type': 'Field Bend', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': nan, 'Comments': 'BEND-COLD UNDER', 'Anomalies per Joint': 0, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': nan, 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': nan, 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 14.122, 'Seam Position\n[hh:mm]': '02:52', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 1898, 'distance_raw_m': 7840.1460672, 'dist_to_us_weld_m': nan, 'clock_position_deg': nan, 'length_mm': 8484.108, 'width_mm': nan, 'distance_corrected_m': 9510.39711774964}"
1188,544,546,1196.1280530379888,1196.1930770379884,"{'joint_number': 7060, 'WT [in]': 0.344, 'dist_to_us_weld': nan, 'dist_to_ds_weld': nan, 'distance_along_line': 25799.508, 'feature_type': 'Field Bend', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': nan, 'Comments': 'BEND-COLD OVER', 'Anomalies per Joint': 0, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': nan, 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': nan, 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 16.073, 'Seam Position\n[hh:mm]': '08:28', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 1901, 'distance_raw_m': 7863.690038400001, 'dist_to_us_weld_m': nan, 'clock_position_deg': nan, 'length_mm': 11490.045600000001, 'width_mm': nan, 'distance_corrected_m': 9535.715621037989}"
1192,557,561,1238.6235519999898,1239.0135839999887,"{'joint_number': 7130, 'WT [in]': 0.344, 'dist_to_us_weld': 0.774, 'dist_to_ds_weld': 39.383, 'distance_along_line': 25979.557, 'feature_type': 'Seam Weld Manufacturing Anomaly', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 9.5, 'Comments': '*SWA', 'Anomalies per Joint': 2, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'Y', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'Y', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 41.174, 'Seam Position\n[hh:mm]': '07:36', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 1912, 'distance_raw_m': 7918.5689736, 'dist_to_us_weld_m': 0.23591520000000002, 'clock_position_deg': 231.0, 'length_mm': 12239.8536, 'width_mm': nan, 'distance_corrected_m': 9613.949784000011}"
1224,595,596,22.80258910714292,23.087285107142453,"{'joint_number': 7490, 'WT [in]': 0.344, 'dist_to_us_weld': 38.524, 'dist_to_ds_weld': 1.752, 'distance_along_line': 27351.621, 'feature_type': 'Metal Loss', 'ID/OD': 'External', 'depth_percent': 27.0, 'Metal Loss Depth \n[in]': 0.093, 'Metal Loss Depth + Tolerance\n[%]': 42.0, 'Dimension Classification': 'GENE', 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': 20.0, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 8.2, 'Comments': 'EXT ML', 'Anomalies per Joint': 1, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'N', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'N', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 186.959, 'Seam Position\n[hh:mm]': '11:44', 'Distance To Seam Weld \n[in]': 37.49, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': 1313.5, 'Mod B31G Pburst [PSI]': 1824.3, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': 1166.5, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': 1620.2, 'Effective Area Psafe [PSI]': 1363.3, 'Effective Area Pburst [PSI]': 1893.5, 'ERF': 0.78, 'RPR': 0.982, 'Length Tolerance [in]': 1.0, 'Width Tolerance [in]': 1.2, 'run_year': 2022, 'row_index': 1980, 'distance_raw_m': 8336.7740808, 'dist_to_us_weld_m': 11.7421152, 'clock_position_deg': 175.0, 'length_mm': 12274.9056, 'width_mm': 129.54, 'distance_corrected_m': 9964.474890892858}"
1225,595,596,20.791895357071553,21.026591357071084,"{'joint_number': 7500, 'WT [in]': 0.344, 'dist_to_us_weld': nan, 'dist_to_ds_weld': nan, 'distance_along_line': 27374.442, 'feature_type': 'Field Bend', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': nan, 'Comments': 'BEND-COLD RIGHT', 'Anomalies per Joint': 0, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': nan, 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': nan, 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 187.336, 'Seam Position\n[hh:mm]': '11:44', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 1982, 'distance_raw_m': 8343.729921600001, 'dist_to_us_weld_m': nan, 'clock_position_deg': nan, 'length_mm': 8927.8968, 'width_mm': nan, 'distance_corrected_m': 9966.48558464293}"
1226,595,596,15.675682904486166,15.910378904485697,"{'joint_number': 7510, 'WT [in]': 0.344, 'dist_to_us_weld': nan, 'dist_to_ds_weld': nan, 'distance_along_line': 27390.308, 'feature_type': 'Field Bend', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': nan, 'Comments': 'BEND-COLD RIGHT', 'Anomalies per Joint': 1, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': nan, 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': nan, 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 187.568, 'Seam Position\n[hh:mm]': '10:12', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 1984, 'distance_raw_m': 8348.5658784, 'dist_to_us_weld_m': nan, 'clock_position_deg': nan, 'length_mm': 12251.131200000002, 'width_mm': nan, 'distance_corrected_m': 9971.601797095514}"
1237,707,708,53.572024160734145,53.89816016073382,"{'joint_number': 7610, 'WT [in]': 0.344, 'dist_to_us_weld': nan, 'dist_to_ds_weld': nan, 'distance_along_line': 27798.448, 'feature_type': 'Field Bend', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': nan, 'Comments': 'BEND-COLD LEFT', 'Anomalies per Joint': 0, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': nan, 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': nan, 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 196.417, 'Seam Position\n[hh:mm]': '11:20', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 2005, 'distance_raw_m': 8472.966950400001, 'dist_to_us_weld_m': nan, 'clock_position_deg': nan, 'length_mm': 12288.012, 'width_mm': nan, 'distance_corrected_m': 10161.153311839267}"
1238,707,708,21.704319999998916,22.030455999998594,"{'joint_number': 7630, 'WT [in]': 0.344, 'dist_to_us_weld': 14.541, 'dist_to_ds_weld': 25.771, 'distance_along_line': 27878.268, 'feature_type': 'Seam Weld Manufacturing Anomaly', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 2.6, 'Comments': 'SWA', 'Anomalies per Joint': 1, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'N', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'N', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 198.077, 'Seam Position\n[hh:mm]': '10:28', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 2008, 'distance_raw_m': 8497.2960864, 'dist_to_us_weld_m': 4.4320968, 'clock_position_deg': 318.5, 'length_mm': 12287.0976, 'width_mm': nan, 'distance_corrected_m': 10193.021016000002}"
1239,708,707,22.377927999999883,22.704063999999562,"{'joint_number': 7640, 'WT [in]': 0.344, 'dist_to_us_weld': 5.879, 'dist_to_ds_weld': 34.114, 'distance_along_line': 27909.918, 'feature_type': 'Seam Weld Manufacturing Anomaly', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 11.5, 'Comments': 'SWA', 'Anomalies per Joint': 11, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'N', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'N', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 198.373, 'Seam Position\n[hh:mm]': '07:36', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 2010, 'distance_raw_m': 8506.9430064, 'dist_to_us_weld_m': 1.7919192, 'clock_position_deg': 223.0, 'length_mm': 12189.8664, 'width_mm': nan, 'distance_corrected_m': 10217.4294}"
1240,708,707,34.597360000034314,34.92349600003399,"{'joint_number': 7640, 'WT [in]': 0.344, 'dist_to_us_weld': 6.785, 'dist_to_ds_weld': 33.209, 'distance_along_line': 27910.823, 'feature_type': 'Seam Weld Manufacturing Anomaly', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 9.5, 'Comments': 'SWA', 'Anomalies per Joint': 11, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'N', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'N', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 198.379, 'Seam Position\n[hh:mm]': '07:36', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 2011, 'distance_raw_m': 8507.2188504, 'dist_to_us_weld_m': 2.0680680000000002, 'clock_position_deg': 222.5, 'length_mm': 12189.8664, 'width_mm': nan, 'distance_corrected_m': 10229.648832000035}"
1241,708,707,46.81679200001781,47.14292800001749,"{'joint_number': 7640, 'WT [in]': 0.344, 'dist_to_us_weld': 8.53, 'dist_to_ds_weld': 31.46, 'distance_along_line': 27912.572, 'feature_type': 'Seam Weld Manufacturing Anomaly', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 8.7, 'Comments': 'SWA', 'Anomalies per Joint': 11, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'N', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'N', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 198.391, 'Seam Position\n[hh:mm]': '07:36', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 2012, 'distance_raw_m': 8507.7519456, 'dist_to_us_weld_m': 2.599944, 'clock_position_deg': 220.0, 'length_mm': 12189.8664, 'width_mm': nan, 'distance_corrected_m': 10241.868264000019}"
